province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party,votes,votes_th,validation,validation_errors,validation_warnings,source
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,1,,ไทยทรัพย์ทวี,6,หก,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,2,,เพื่อชาติไทย,1,หนึ่ง,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,3,,ใหม่,1,หนึ่ง,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,4,,มิติใหม่,2,สอง,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,5,,รวมใจไทย,13,สิบสาม,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,6,,รวมไทยสร้างชาติ,4,สี่,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,7,,พลวัต,0,ศูนย์,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,8,,ประชาธิปไตยใหม่,8,แปด,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,9,,เพื่อไทย,29,ยี่สิบเก้า,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,10,,ทางเลือกใหม่,1,หนึ่ง,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,11,,เศรษฐกิจ,8,เปิด,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลเขื่องใน,เขตตำบลเขื่องใน,12,party_list,522,350,520,350,327,18,5,170,12,,เสรีรวมไทย,2,สอง,REVIEW,"vote sum mismatch: results=653, valid_ballots=327",,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf
